259830,2
426166,2
309391,2
101762,2
357737,2
274687,2
251140,2
370208,2
55022,2
135670,2
242287,2
87038,2
251140,2
577932,2
356387,2
122166,2
441586,2
228436,2
11149,2
256941,2
70774,2
414510,2
424162,2
210273,2
507037,2
350122,2
55022,2
38829,2
424162,2
403565,2
109055,2
424162,2
570834,2
174482,2
291634,2
38829,2
259830,2
203317,2
441586,2
169996,2
570834,2
169996,2
266400,2
152771,2
261888,2
55022,2
570834,2
395180,2
488592,2
70774,2
226417,2
55022,2
256941,2
507037,2
55022,2
61108,2
488592,2
507037,2
441586,2
570834,2
488592,2
570834,2
508602,3
146667,3
114770,3
414510,3
226417,3
527220,3
122166,3
78823,3
530099,3
329614,3
367680,3
23272,3
177934,3
169996,3
78823,3
167122,3
228436,3
498286,3
67213,3
138639,3
296649,3
177934,3
138639,3
177934,3
17207,3
368335,3
424162,3
577932,3
228436,3
466156,3
174482,3
146667,3
357737,3
177934,3
152771,3
172330,3
68093,3
165681,3
301376,3
10363,3
107087,3
368335,3
493286,3
111086,3
365207,3
357737,3
329614,3
507975,3
491213,3
61108,3
461751,3
309391,3
17207,3
491213,3
45596,3
492077,3
579902,3
17178,3
577932,3
296649,3
555050,3
296649,3
424162,3
122166,3
67213,3
492077,3
67213,3
177934,3
67213,3
492077,3
301376,3
174482,3
122166,3
122166,3
260925,3
368335,3
122166,3
181542,3
172330,3
555050,3
414510,3
577932,3
78823,3
169996,3
172330,3
111086,3
329614,3
414510,3
329614,3
111086,3
111086,3
111086,3
111086,3
111086,3
111086,3
111086,3
111086,3
356387,4
146667,4
165681,4
177934,4
480985,4
380706,4
461751,4
78748,4
356387,4
139099,4
179765,4
481567,4
70774,4
472375,4
579902,4
292456,4
534605,4
454978,4
546976,4
480985,4
181542,4
178982,4
31817,4
534605,4
394199,4
291634,4
78748,4
226417,4
266400,4
153217,4
534605,4
455624,4
181542,4
226662,4
259830,4
11149,4
38829,4
534605,4
102331,4
574702,4
165681,4
266400,4
246963,4
527220,4
266400,4
266400,4
296649,4
114770,4
246963,4
356387,4
336232,4
226417,4
68093,4
181542,4
165681,4
78748,4
356387,4
68093,4
266400,4
296649,4
266400,4
345027,4
178982,4
266400,4
410878,4
574702,4
246963,4
33854,4
78748,4
574702,4
165681,4
246963,4
246963,4
33854,4
52412,5
493286,5
493286,5
114770,5
17207,6
210273,6
336232,6
200839,6
380706,6
329614,6
367680,6
210273,6
350122,6
181542,6
33854,6
492077,6
210273,6
210273,6
464476,7
492937,7
422706,9
111086,9
57672,9
400803,9
395180,9
248334,9
345027,9
345027,9
425226,1
440475,1
266400,1
69213,1
555050,1
292456,1
309391,1
291634,1
433915,1
441247,1
309391,1
291634,1
139099,1
458992,1
481567,1
251140,1
55022,1
329614,1
165681,1
9772,1
139099,1
102331,1
395180,1
301376,1
78748,1
139099,1
69213,1
31817,1
579902,1
182611,1
178982,1
357737,1
279278,1
38829,1
494869,1
329219,1
380706,1
546976,1
493286,1
78748,1
139099,1
122166,1
394199,1
419974,1
380706,1
424162,1
380706,1
11149,1
492937,1
11149,1
165681,1
464476,1
139099,1
169996,1
146667,1
424162,1
397133,1
289343,1
309391,1
579321,1
422706,1
279278,1
210273,1
261888,1
246963,1
165681,1
445834,1
251140,1
176857,1
146667,1
31817,1
534605,1
577932,1
279278,1
422706,1
292456,1
338304,1
146667,1
291634,1
78748,1
17899,1
395180,1
93437,1
488592,1
246963,1
279278,1
577932,1
507975,1
176857,1
433915,1
534605,1
356387,1
67213,1
226408,1
176857,1
507975,1
200839,1
67213,1
68093,1
422706,1
292456,1
165681,1
338304,1
68093,1
554002,1
210299,1
291634,1
78748,1
291634,1
554002,1
67213,1
291634,1
248334,1
291634,1
248334,1
554002,1
309391,1
248334,1
78748,1
122166,1
441586,1
472623,1
279278,1
577932,1
472623,1
178982,1
309391,1
248334,1
45596,1
78748,1
246963,1
481386,1
488592,1
570834,1
577932,1
165681,1
248334,1
246963,1
461751,1
78748,1
165681,1
244833,1
488592,1
38829,1
414510,1
38829,1
414510,1
38829,1
480985,1
165681,1
480985,1
554002,1
441586,1
246963,1
554002,1
38829,1
445834,1
445834,1
480985,1
248334,1
395180,1
480985,1
244833,1
554002,1
345027,1
78748,1
78748,1
480985,1
356387,2
11149,2
210273,2
570834,2
492077,2
492077,2
279278,2
279278,2
579902,3
33854,3
33854,3
65485,3
466156,3
301376,3
301376,3
579902,3
365207,3
33854,3
579902,3
329614,3
329614,3
441586,4
69213,4
177934,4
7386,4
291634,4
244833,4
226417,4
244833,4
165681,4
527220,4
165681,4
165681,4
165681,4
165681,4
210273,6
445834,6
210273,6
554002,1
244833,1
139099,1
404484,1
139099,1
210273,1
345027,1
33854,1
345027,1
441247,1
177934,1
577932,1
395180,1
577932,1
488592,1
577932,1
367680,1
146667,1
177934,1
210273,1
367680,1
356387,1
177934,1
338304,1
488592,1
146667,1
177934,1
177934,1
146667,1
301376,1
301376,1
367680,1
356387,1
338304,1
367680,1
338304,1
367680,1
338304,1
146667,1
301376,1
33854,1
69213,1
356387,1
345027,1
356387,1
356387,1
338304,1
33854,1
33854,1
338304,1
33854,1
338304,1
33854,1
570834,2
279278,2
279278,2
279278,2
357737,4
86220,6
210273,6
210273,6
246963,13
222094,13
402473,17
507975,19
507975,19
338304,20
232563,28
185802,28
96001,28
228214,28
191845,28
45596,28
256941,28
267537,28
267537,28
370486,28
488592,28
333745,28
191845,28
74058,28
232563,28
74058,28
333745,28
191845,28
191845,28
191845,28
191845,28
485424,44
191845,28
191845,28
191845,28
191845,28
182611,44
182611,44
221708,62
440475,62
435880,63
419974,64
221708,64
136033,64
419974,64
419974,64
22371,32
262895,32
297578,32
170099,32
58539,32
58705,32
229358,32
229358,32
182611,54
243204,54
419974,64
274687,65
226408,65
393569,65
393569,65
297353,65
441247,67
91615,72
459272,77
423123,77
228214,77
414510,77
323263,77
395180,77
144333,77
445658,82
37777,82
221708,82
240940,82
68833,82
540502,82
435880,82
506310,82
423123,82
482436,82
136355,82
292060,82
7574,82
222825,82
429598,82
237928,82
441247,82
248111,82
226984,82
437898,82
407614,82
575970,82
527750,82
525083,82
415194,82
52996,82
485844,82
491216,82
530836,82
78266,82
453302,82
425226,82
382696,82
30213,82
40471,82
452793,82
530836,82
507081,82
186980,82
156278,85
382122,85
484760,85
441247,85
184762,85
68833,85
74209,85
447169,85
140658,85
465129,85
267351,85
492878,90
293390,90
241319,90
560474,90
123480,90
569917,90
241319,90
241319,90
413552,90
123480,90
569917,90
507473,90
465179,90
293390,90
500464,90
293390,90
164602,90
164602,90
259640,2
259640,2
508370,2
144333,2
224051,2
74058,2
74058,2
58539,3
144333,3
141597,3
376284,3
376284,3
89556,3
292997,3
295809,3
227511,3
227511,3
74058,3
74058,3
141597,3
418696,3
480944,3
295809,3
228942,3
376284,3
228942,3
560474,3
412531,3
295809,3
144333,3
183709,3
144333,3
183709,3
515266,3
412531,3
376284,3
301135,3
58539,3
376284,3
89556,3
295809,3
292997,3
89556,3
292997,3
97679,3
74058,3
365642,3
224051,3
365642,3
480944,3
227511,3
376284,3
301135,3
301135,3
227511,3
480944,3
365642,3
480944,3
480944,3
480944,3
480944,3
89556,3
89556,3
8211,4
299887,4
467511,4
333745,6
313182,6
565391,17
338304,20
338304,20
384808,44
199771,44
241319,44
195165,44
144798,44
173302,44
197796,44
197796,44
136355,44
445658,44
68078,44
445658,44
429598,44
287714,44
287714,44
74058,62
173302,62
156278,62
504074,62
298396,62
30213,62
298396,62
479126,62
8211,62
440475,62
407614,62
440475,62
185802,62
173302,62
472046,62
507081,62
543047,62
8211,62
438774,62
504074,62
479126,62
479126,62
34873,62
543047,62
415194,62
34873,62
480122,62
185802,62
74209,62
74209,62
74209,62
504074,62
173302,62
173302,62
440475,62
440475,62
519569,62
480122,62
480122,62
543047,62
543047,62
543047,62
480122,62
173302,62
173302,62
173302,62
17899,63
415194,67
117425,67
129113,67
472046,67
480122,67
2592,67
298396,67
3845,67
34873,67
414510,8
515266,8
469192,8
141597,8
52412,8
567197,8
345027,8
367680,8
177934,8
169996,8
165681,8
52412,8
177934,8
292997,8
228942,10
138639,10
555050,10
226417,10
183709,10
301376,10
555050,10
226417,10
555050,10
309391,10
577932,10
178982,10
555050,10
295809,10
480944,10
169996,10
292997,10
301376,10
301376,10
122166,10
169996,10
228942,10
295809,10
169996,10
295809,10
122166,10
492077,10
309391,10
178982,10
169996,10
122166,10
174482,10
178982,10
309391,10
174482,10
309391,10
309391,10
309391,10
309391,10
309391,10
309391,10
293044,67
227511,11
168337,11
89556,11
152771,11
412531,14
30828,14
173302,67
187243,1
492362,1
202228,1
78404,1
183709,1
54654,1
383606,1
211825,1
117645,1
122166,1
173799,1
365642,1
297353,1
423123,1
492362,1
297578,1
110042,1
292997,1
580294,1
482436,1
299887,1
393569,1
333745,1
565045,1
370486,1
233370,1
481573,1
482436,1
164602,1
299887,1
173008,1
223747,1
291634,1
438774,1
16249,1
37670,1
484415,1
485844,1
232563,1
479126,1
8211,1
16249,1
297578,1
346703,1
294350,1
313182,1
438774,1
520910,1
74058,1
281032,1
108026,1
122217,1
30828,1
2532,1
243204,1
117425,1
467511,1
346703,1
314177,1
466986,1
323263,1
291634,1
367680,1
229358,1
144333,1
455597,1
527750,1
122217,1
170099,1
17436,1
84241,1
32817,1
262895,1
384808,1
465129,1
8211,1
123480,1
3156,1
97679,1
466986,1
560474,1
237118,1
561256,1
489339,1
252219,1
474095,1
504074,1
313182,1
228214,1
398905,1
110042,1
252219,1
84241,1
323263,1
58705,1
370486,1
110042,1
22371,1
252219,1
66231,1
163562,1
58705,1
58539,1
467511,1
228942,1
508370,1
370486,1
423123,1
66231,1
66231,1
110042,1
25096,1
33638,1
349184,1
370486,1
465179,1
560474,1
346703,1
228942,1
507473,1
523100,1
228942,1
173302,1
66231,1
173302,1
346703,1
206411,1
560474,1
346703,1
349184,1
66231,1
66231,1
66231,1
349184,1
313182,1
228942,1
560474,1
543047,67
229358,1
210273,1
78404,1
455597,1
438774,1
16249,1
58539,1
74058,1
438774,1
16249,1
58539,1
56350,1
183709,1
438774,1
183709,1
210273,1
294350,1
56350,1
210273,1
210273,1
56350,1
183709,1
69213,1
183709,1
183709,1
183709,1
365207,15
349184,15
61108,15
458768,15
16249,15
78404,15
61108,15
30828,15
301135,15
17436,15
289343,15
61108,15
515266,15
163562,34
2532,35
97679,36
117645,36
492362,41
279278,41
122217,41
122217,41
481573,41
489339,42
438774,46
175364,46
519569,46
438774,46
346703,46
7574,46
481386,46
519569,46
7574,46
501523,47
481386,47
56127,47
3845,47
290768,47
239627,47
437898,47
508370,47
56127,47
62025,47
279278,47
407614,47
178028,47
17899,47
93437,47
229358,47
239627,47
292060,47
239627,47
175364,47
239627,47
529568,47
102707,47
481386,47
346703,47
292060,47
507081,47
62025,47
529568,47
407614,47
2592,47
522007,47
56127,47
507081,47
565776,47
508370,47
40471,47
52996,47
199771,47
241319,47
529568,47
292060,47
52996,47
199771,47
565776,47
292060,47
458992,48
504711,48
419974,48
84241,48
123585,48
3845,48
419974,49
329219,49
199771,49
397133,49
458992,49
466986,49
480122,49
25096,49
419974,49
480122,49
177935,49
226984,49
2592,49
156278,49
177935,49
485844,49
290768,49
226984,49
177935,49
156278,49
290768,49
226984,49
177935,49
226984,49
480122,49
466986,49
117425,50
356347,50
98018,50
346703,50
84241,50
351609,50
346703,50
182417,50
239627,50
66841,50
177935,50
281032,50
512476,50
33638,50
262682,50
480122,50
239627,50
523175,50
494869,50
262682,50
239627,50
262682,50
33638,50
66841,50
33638,50
66841,50
66841,50
575970,51
351609,51
540502,51
445658,51
30213,51
110884,51
40471,51
84241,51
52996,51
512476,51
136355,51
195165,51
481386,51
91615,51
52996,51
580294,51
402346,51
356347,51
543047,51
397133,51
47121,51
66231,51
98018,51
239627,51
45229,51
530836,51
34873,51
186980,51
44279,51
466986,51
298396,51
482436,51
98018,51
580294,51
565776,51
397133,51
136772,51
186980,51
523100,51
229311,51
480122,51
489305,51
455597,51
435880,51
494869,51
182611,51
415194,51
239627,51
195165,51
195165,51
66231,51
182611,51
494869,51
425226,51
489305,51
415194,51
455597,51
182611,51
529568,51
529568,51
455597,51
195165,51
529568,51
455597,51
455597,51
565776,51
550714,52
66231,52
530836,52
58705,52
480122,52
575970,52
37777,52
298396,52
3661,52
74209,52
489305,52
12667,52
173008,52
489305,52
185802,52
489305,52
34873,53
78266,53
66231,53
522007,53
540502,53
74209,53
530836,53
139099,53
540502,53
530836,53
485844,53
74209,53
575970,53
74209,53
440475,53
540502,55
351609,55
565045,55
74209,55
136772,55
173008,55
78266,55
523100,55
66231,55
74209,55
523100,55
259640,55
3845,56
84241,56
84241,56
3845,56
3845,56
3845,57
293044,57
523175,57
523175,57
3845,57
3845,57
458992,59
504711,61
211825,61
346703,61
182417,61
117425,61
438774,61
346703,61
182611,61
182417,61
182611,61
74209,67
90108,70
267903,70
568690,70
32285,70
59920,70
564023,70
581615,70
210855,70
314177,70
311081,70
27982,70
129322,70
263796,70
111951,70
550797,70
397327,70
163258,70
58029,70
489091,70
560279,70
569917,70
102644,70
103585,70
59920,70
348045,70
431140,70
455981,70
147518,70
255401,70
458054,70
42276,70
342295,70
514914,70
571804,70
251065,70
268831,70
507893,70
89761,70
309495,70
423971,70
138819,70
437392,70
557258,70
32817,70
325114,70
537812,70
234413,70
384808,70
53505,70
458054,70
263474,70
458054,70
104803,70
23666,70
446574,70
351362,70
241602,70
357567,70
35770,70
505169,70
416745,70
175387,70
56350,70
570736,70
547816,70
85576,70
384850,70
268831,70
487583,70
201775,70
211042,70
6818,70
555012,70
394328,70
170893,70
206271,70
288062,70
564127,70
117914,70
370818,70
458054,70
10977,70
523229,70
328959,70
371529,70
110884,70
105249,70
462614,70
376442,70
180792,70
286907,70
243495,70
308466,70
157807,70
167898,70
55002,70
187243,70
352584,70
62025,70
331352,70
557172,70
245764,70
176778,70
201775,70
393569,70
110042,70
34760,70
348045,70
403385,70
206411,70
272416,70
262440,70
350833,70
482100,70
206271,70
482100,70
484415,70
92124,70
409358,70
360564,70
232649,70
144798,70
68078,70
61471,70
389804,70
154718,70
504074,73
479126,73
435003,73
22371,73
435003,74
149222,74
108026,74
405432,75
37670,75
127987,76
149222,76
435003,76
3661,76
108026,76
237928,78
575970,78
445658,78
40471,78
543047,78
216497,78
173008,78
438774,78
441247,78
540502,78
525083,78
127182,78
466986,78
97022,78
425226,78
522007,78
319696,78
68833,78
365766,78
109976,78
530836,79
56127,79
529568,79
523100,79
485844,79
74209,79
37777,79
429598,79
437898,79
226984,79
102707,79
343466,79
522007,79
7574,79
175364,79
262682,79
565776,79
540502,79
45229,79
527750,79
216497,79
472046,79
365766,79
243204,79
491216,79
84241,79
186980,79
307145,79
447169,79
294350,79
54654,79
397133,79
519569,79
222825,79
91615,79
458768,79
175364,79
44279,79
248111,79
177935,79
127182,79
290768,79
407614,79
455597,79
173302,79
458768,79
455597,79
45229,79
173008,80
540502,80
97022,80
66841,80
232348,80
453302,80
175364,80
175364,80
370818,81
438774,81
62025,81
522007,81
520910,81
117914,81
74209,81
569917,81
552883,81
56127,81
37777,81
308466,81
474786,81
382696,81
542089,81
368940,81
415194,81
47121,81
570736,81
90108,81
407614,81
302760,81
437898,81
34873,81
223789,81
111951,81
186980,81
431140,81
307145,81
293390,81
210855,81
384808,81
575970,81
529568,81
111951,81
110884,81
163258,81
501523,81
165257,81
429598,81
157124,81
262440,81
229311,81
491071,81
530836,81
350833,81
178028,81
241602,81
351362,81
308799,81
472046,81
290768,81
68078,81
492878,81
383606,81
306733,81
541291,81
500464,81
403385,81
186980,81
195165,81
51598,81
92124,81
557172,81
58029,81
134096,81
157807,81
10977,81
343466,81
91615,81
453634,81
241319,81
525083,81
491071,81
268831,81
192047,81
175364,81
580294,81
172083,81
512476,81
103585,81
248111,81
3156,81
458768,81
462614,81
512476,81
361621,81
216497,81
197796,81
9772,81
201775,81
167898,81
227044,81
187513,81
221708,81
453302,81
465129,81
78266,81
383443,81
255401,81
365766,81
561256,81
416745,81
514914,81
287714,81
292060,81
7574,81
229358,81
239627,81
6213,81
6213,81
284623,81
363784,81
383443,81
97022,81
17379,81
136033,81
237316,81
232649,81
138819,81
156278,81
409358,81
298396,81
104572,81
104572,81
360564,81
397327,81
289992,81
209747,81
147518,81
34760,81
226984,81
565776,81
354072,81
452793,81
557501,81
267670,81
327769,81
35770,81
30213,81
561256,81
164637,81
489091,81
557501,81
104572,81
186632,81
376310,81
104572,81
262682,81
68833,81
376310,81
376310,81
262682,81
211825,84
96001,84
251140,84
529568,84
543047,84
93437,84
93437,84
240940,84
199771,84
240940,84
240940,84
229311,86
529568,86
210855,86
529568,86
575970,86
519569,86
440475,86
440475,86
91615,86
186632,86
298396,87
298396,87
376442,88
283785,88
283785,88
283785,88
283785,88
178028,89
261888,27
577932,27
461751,27
226417,27
507037,27
361586,27
424162,27
356387,27
168337,27
492362,27
507037,27
168337,27
423123,27
226417,27
414510,27
301135,27
301135,27
403565,27
30828,27
349184,31
279278,31
191845,31
313182,31
414510,31
350122,31
279278,31
183709,31
292456,31
138639,31
301135,31
301135,31
554002,31
259640,31
139099,31
361586,31
361586,31
191845,31
191845,31
52996,31
350122,31
191845,31
191845,31
313182,31
191845,31
233370,33
361586,33
534664,33
312278,33
312278,33
485424,33
534664,33
178028,89
259640,2
222094,3
222094,3
89556,3
222094,3
222094,3
480944,6
555597,8
122166,10
492077,10
177934,1
492077,1
33854,1
182611,1
508370,1
356387,1
138639,1
459272,1
87038,1
323263,1
226662,1
459272,1
492077,1
295809,1
336232,1
345027,1
74058,1
33854,1
267537,1
555597,1
469192,1
507037,1
424162,1
574702,1
422706,1
139099,1
87038,1
397133,1
138639,1
260925,1
345027,1
44279,1
248334,1
283785,1
74058,1
507975,1
78748,1
323263,1
259640,1
367680,1
122166,1
154718,1
56350,1
57672,1
44279,1
294350,1
169996,1
97679,1
226417,1
259640,1
574702,1
283785,1
138639,1
455624,1
78748,1
176857,1
441586,1
87038,1
199771,1
181542,1
259640,1
138639,1
146667,1
296649,1
146667,1
338304,1
55022,1
146667,1
357737,1
309391,1
567197,1
455624,1
183709,1
361586,1
33854,1
488592,1
323263,1
492077,1
296649,1
67213,1
228942,1
38829,1
58539,1
455624,1
138639,1
336232,1
248334,1
343561,1
296649,1
441586,1
400803,1
176857,1
361586,1
357737,1
226417,1
292997,1
350122,1
507037,1
33854,1
455624,1
87038,1
228942,1
52996,1
491213,1
52996,1
283785,1
338304,1
370486,1
455624,1
455624,1
266400,1
370208,1
56350,1
488592,1
16249,1
370486,1
267537,1
350122,1
176857,1
138639,1
267537,1
370486,1
226417,1
492077,1
283785,1
199771,1
276018,1
52996,1
199771,1
276018,1
199771,1
87038,1
356387,1
57672,1
228942,1
181542,1
111086,1
356387,1
296649,1
370486,1
87038,1
455624,1
183709,1
267537,1
507037,1
226417,1
356387,1
296649,1
57672,1
492077,1
57672,1
455624,1
138639,1
301135,1
181542,1
181542,1
350122,1
507037,1
267537,1
267537,1
455624,1
259640,1
226417,1
267537,1
507037,1
350122,1
301135,1
259640,1
199771,1
507037,1
226417,1
199771,1
259640,1
259640,1
301135,1
455624,1
226417,1
455624,1
181542,1
301135,1
283785,1
283785,1
507037,1
181542,1
191845,1
301135,1
138639,1
507037,1
138639,1
507037,1
181542,1
191845,1
181542,1
350122,1
199771,1
181542,1
507037,1
57672,1
276018,1
191845,1
191845,1
267537,1
191845,1
301135,1
301135,1
507037,1
301135,1
350122,1
301135,1
301135,1
57672,1
283785,1
301135,1
57672,1
350122,1
57672,1
57672,1
350122,1
283785,1
191845,1
350122,1
191845,1
191845,1
283785,1
57672,1
57672,1
424162,2
259640,2
139099,2
7386,2
228436,2
309391,2
279278,2
570834,2
7386,2
226417,2
492077,2
8211,2
295809,2
357737,2
87038,2
343561,2
343561,2
343561,2
343561,2
343561,2
343561,2
57672,3
222094,3
210273,3
111086,3
61108,3
89556,3
240940,3
152771,3
508602,3
336232,3
58539,3
224051,3
313182,3
555597,3
174482,3
61108,3
555597,3
61108,3
466156,3
89556,3
57672,3
33854,3
492077,3
357737,3
380706,3
418696,3
57672,3
336232,3
210273,3
174482,3
52412,3
336232,3
228436,3
174482,3
52412,3
336232,3
309391,3
152771,3
555597,3
365207,3
58539,3
177934,3
493286,3
313182,3
183709,3
210273,3
52412,3
228436,3
228436,3
336232,3
210273,3
210273,3
336232,3
52412,3
555597,3
555597,3
466156,3
493286,3
365642,3
52412,3
228436,3
228436,3
228436,3
266400,4
38829,4
266400,4
33854,4
291634,4
291634,4
336232,6
380706,6
480944,6
210273,6
309391,6
210273,6
350122,7
424162,8
498286,8
368335,8
357737,8
418696,8
259640,8
174482,8
567197,8
74058,8
181542,8
299887,8
336232,8
222094,8
222094,8
336232,8
174482,8
336232,8
222094,8
174482,8
228436,9
345027,9
228436,9
345027,9
228436,9
345027,9
228436,9
345027,9
228436,9
228436,9
169996,10
228942,10
492077,10
228942,10
491213,10
292997,10
491213,10
183709,10
295809,10
292997,10
295809,10
491213,10
183709,10
183709,10
309391,10
295809,10
122166,10
122166,10
122166,10
152771,11
226417,11
376284,11
441586,13
555597,14
301376,14
370208,14
419974,15
410878,15
17436,15
345027,15
16249,15
301135,15
16249,15
16249,15
267537,15
267537,15
267537,15
267537,15
267537,15
267537,15
267537,15
267537,15
267537,15
267537,15
123585,16
70774,16
70774,16
123585,16
139099,18
173799,22
173799,22
173799,22
173799,22
173799,22
173799,22
173799,22
173799,22
173799,22
173799,22
173799,22
173799,22
25096,24
52996,27
16249,27
393569,27
146667,27
78748,27
38829,27
139099,27
78748,27
350122,27
350122,27
350122,27
350122,27
350122,27
350122,27
577932,28
252219,28
345027,28
492362,28
74058,28
74058,28
492362,28
74058,28
139099,31
333745,31
146667,31
248111,31
370486,31
259640,31
350122,31
237118,31
361586,31
370486,31
241319,31
577932,31
297578,31
361586,31
139099,31
492362,31
191845,31
226417,31
554002,31
338304,31
146667,31
139099,31
146667,31
422706,31
338304,31
343561,31
543047,31
252219,31
191845,31
301135,31
370486,31
370486,31
139099,31
350122,31
146667,31
146667,31
343561,31
191845,31
232563,31
146667,31
301376,31
139099,31
191845,31
267537,32
361586,33
534664,33
534664,33
361586,33
292456,33
534664,33
534664,33
191845,33
534664,33
469192,38
345027,38
345027,38
469192,38
345027,38
345027,38
345027,38
469192,38
469192,38
345027,38
345027,38
469192,38
469192,38
469192,38
469192,38
469192,38
469192,38
469192,38
25096,41
87038,41
474786,44
297353,44
267670,44
465129,44
482436,44
167898,44
506310,44
195165,44
292060,44
195165,44
425226,44
419974,44
491216,44
474786,44
66231,44
494869,44
506310,44
557172,44
53505,44
523100,44
294350,44
560279,44
53505,44
255401,44
425226,44
186632,44
92124,44
93437,44
465129,44
393569,44
223789,44
393569,44
481386,44
53505,44
294350,44
45229,44
53505,44
66231,44
45229,44
66231,44
223789,44
45229,44
527750,44
481386,44
66231,44
175364,44
53505,44
53505,44
53505,44
53505,44
529568,46
504074,46
529568,46
529568,46
419974,46
438774,46
479126,46
186980,46
438774,46
529568,46
175364,47
575970,47
52996,47
438774,47
575970,47
485424,47
529568,47
487583,47
472375,47
482436,47
543047,47
530836,47
308799,47
415194,47
74209,47
508370,47
575970,47
252219,47
178028,47
529568,47
435880,47
227044,47
492878,47
465129,47
329219,47
383606,47
91615,47
52996,47
40471,47
227044,47
329219,47
481386,47
227044,47
437898,47
437898,47
481386,47
481386,47
383606,47
492878,47
543047,47
481386,47
481386,47
455597,47
329219,48
186980,49
437898,49
44279,49
292060,49
156278,49
127182,49
156278,49
52996,49
78266,49
226984,49
226984,49
437898,49
298396,49
177935,49
437898,49
156278,49
292060,49
78266,49
298396,49
292060,49
78266,49
78266,49
78266,49
78266,49
292060,49
292060,49
298396,49
292060,49
298396,49
186980,50
175364,50
262682,50
182611,50
565776,50
17899,50
329219,50
540502,50
415194,50
492878,50
491216,50
580294,50
329219,50
177935,50
455597,50
129113,50
40471,50
40471,50
540502,51
226984,51
527750,51
44279,51
494869,51
78266,51
522007,51
571804,51
571804,51
175364,51
229358,51
125850,51
78266,51
7574,51
529568,51
136355,51
195165,51
575970,51
182417,51
529568,51
571804,51
156278,51
440475,51
182611,51
492362,51
356347,51
182611,51
44279,51
407614,51
472046,51
33638,51
529568,51
44279,51
182611,51
182611,51
575970,51
44279,51
199771,51
182611,51
7574,51
575970,51
575970,51
575970,51
40471,52
173008,52
139099,52
491216,52
465129,52
491216,52
30213,53
30213,53
40471,53
156278,53
575970,53
66231,53
199771,54
540502,55
472046,55
523100,55
37777,55
37777,55
472046,55
441247,55
441247,55
37777,55
37777,55
84241,56
78266,57
3845,57
492362,58
492362,58
173008,61
17899,61
346703,61
173008,61
173008,61
